4/21/2021 23:58,1385020178543430000.00,☮,b'RT @1Obefiend: Kita tiada kluster sepaj bola tetapi kita ada kluster sekolah.\n\nSaya tanya tuan puan semua. Siapa lebih penting diberikan su\xe2\x80\xa6'
4/21/2021 23:58,1385020091155160000.00,aldikawat,"b'RT @ChatibBasri: Berikut artikel saya di Kompas, 22 April 2021 \xe2\x80\x9cNasionalisme Vaksin dan Ekonomi\xe2\x80\x9d, mudah2an berguna https://t.co/S6ttXhZisr'"
4/21/2021 23:57,1385020010989370000.00,Nova Aulia,b'Sebab ketika iniih stok vaksin COVID - 19 yg ada di Kota Malang mlai menipis perlahan-lahan'
4/21/2021 23:57,1385019935563250000.00,AMALmedia News,"b'Vaksin COVID: Kurang kesedaran, tiada MySejahtera punca Orang Asli belum daftar\xc2\xa0PICK https://t.co/obxf7anVec'"
4/21/2021 23:57,1385019920124020000.00,Aus 🇲🇾,b'RT @bawangst: Kerajaan guna kuasa darurat utk pinda Kumpulan Wang Amanah Negara bg perolehan vaksin. Kenapa? Dulu belanjawan peruntukan Rm3\xe2\x80\xa6'
4/21/2021 23:57,1385019915543840000.00,Replika Cek Kahwin,b'Even bkn vaksin &amp; ada appointment dgn hospital gov utk apa sahaja so far memang akn ada pic yg akan call utk inform\xe2\x80\xa6 https://t.co/SgA1C4xGao'
4/21/2021 23:57,1385019902113710000.00,siZali,b'RT @_fouziahnm: as someone yang handle pemberian vaksin sepanjang fasa 1 - the main reason kenapa kita call setiap orang sebab nak make sur\xe2\x80\xa6'
4/21/2021 23:57,1385019892366120000.00,AMALmedia News,b'Vaksin COVID-19: 200 juta dos diberi dalam 100 hari pentadbiran\xc2\xa0Biden https://t.co/UwJN4vrSpV'
4/21/2021 23:57,1385019887056140000.00,PENGERUSI JMI,b'RT @EkonomiRakyatMY: Kerajaan mewartakan pindaan terhadap penggunaan dana dari Kumpulan Wang Amanah Negara ( KWAN ) untuk kegunaan pemerole\xe2\x80\xa6'
4/21/2021 23:57,1385019848632140000.00,Anba S,b'RT @TengkuHaslinda: Prihatin???\n3 kali korek wang negara untuk beli benda yg sama (vaksin). Bukankah itu satu penipuan. https://t.co/FJN0ta\xe2\x80\xa6'
4/21/2021 23:57,1385019819347430000.00,Elvheera,"b'RT @JK_Daulay: ""berdasarkan hasil uji klinis tidak ditemukan efek samping yang berdampak pada alat kelamin""\n@Bisniscom \nhttps://t.co/xuBSvW\xe2\x80\xa6'"
4/21/2021 23:57,1385019777505120000.00,Natasyafiena,"b'RT @IzzatEmre: @mmyrntsh Hakak x faham ni, call tu maksudnya appointment cucuk vaksin hari tu tapi sampai petang korang x dtg2 (sbb x alert\xe2\x80\xa6'"
4/21/2021 23:56,1385019742952430000.00,Kim Tazzik,b'RT @mhidayatullah31: Boleh tu mmg boleh tapi nnt yg projek R&amp;D tu awak bg dkat kwn awak. Projek nk bina makmal nk bg dkat sedara awok. Proj\xe2\x80\xa6'
4/21/2021 23:56,1385019712950570000.00,Akbar_ltd,b'@rizkimono_ Ngasal! \nAda ya vaksin kek gitu?'
4/21/2021 23:56,1385019688145480000.00,fatimahraihanher,b'Entah hapo2 ada cut out MB tu. Yang \xe2\x80\x9cdia dah vaksin anda bila lagi?\xe2\x80\x9d tu pun aku geram https://t.co/SYZ43u4YIY'
4/21/2021 23:56,1385019685742070000.00,iq,b'RT @_fouziahnm: as someone yang handle pemberian vaksin sepanjang fasa 1 - the main reason kenapa kita call setiap orang sebab nak make sur\xe2\x80\xa6'
4/21/2021 23:56,1385019553810310000.00,PMRLimbang,b'RT @JKJAVMY: Jumlah terkini pemberian vaksin dos 1 dan dos 2. \n\nDaftar untuk vaksinasi sekarang: https://t.co/m1joWOB4OE\n\n#LindungDiriLindu\xe2\x80\xa6'
4/21/2021 23:55,1385019515885420000.00,Nia Nurdianti,b'Dinas Kesehatan ( Dinkes ) Kota Malang msh mencari tambahan pasokan vaksin COVID - 19 dri pemrintah Provinsi ( Pemprov ) Jawa Timur Loh !'
4/21/2021 23:55,1385019366517870000.00,Muhammad Hasan,b'Jangan kaku.\nMana buktinya klo sudah vaksin trus terinfeksi gejalanya gk berat?\nBukannya lebih dari 80% yg terinfek\xe2\x80\xa6 https://t.co/7IgUpSELGq'
4/21/2021 23:55,1385019335526150000.00,Kiko,"b'RT @501Awani: ""Ketika ini kita sudah mencapai sasarannya. Kita akan memasuki fasa baharu dalam usaha vaksinasi.""\n\n#AWANInews #AWANIpagi #Ha\xe2\x80\xa6'"
4/21/2021 23:55,1385019306220550000.00,Sue Ayzilia,b'RT @1Obefiend: Kita tiada kluster sepaj bola tetapi kita ada kluster sekolah.\n\nSaya tanya tuan puan semua. Siapa lebih penting diberikan su\xe2\x80\xa6'
4/21/2021 23:54,1385019263866390000.00,wfg$,"b'RT @wankhairulnizam: Ni menakutkan. Parlimen tutup. Siapa yang akan pastikan tender tu telus, harga vaksin tak mark up gila2, duit untuk be\xe2\x80\xa6'"
4/21/2021 23:54,1385019205905350000.00,yun,"b'RT @The_Endie: Isteri YDPA dah bagi tahu rakyat tak bila dan di mana dia dapat vaksin, vaksin jenis apa dan mengapa dilakukan senyap senyap\xe2\x80\xa6'"
4/21/2021 23:54,1385019062892130000.00,Nely Septimulana Sari,b'Dinas Kesehatan ( Dinkes ) Kota Malang macih mencari tambahan pasokan vaksin COVID - 19 dr pmrnth Provinsi ( Pemprov ) Jawa Timur Loh !'
4/21/2021 23:54,1385019035377570000.00,小雪 daze,"b'@lovetunelove_ Pas mau vaksin malah normal kata dokternya. Ini kemarin (Senin deh, bukan kemarin banget) pas cek up\xe2\x80\xa6 https://t.co/bOU96uZXGk'"
4/21/2021 23:54,1385019025898440000.00,paw ➐,"b'@501Awani Vaksin lembab pastu nak salahkan orang, bodoeeeeee'"
4/21/2021 23:53,1385018999197500000.00,Achoi,b'RT @ammardathinker: Kena naikkan dulu Pelan Bioteknologi Pak Lah. Dulu dah pelan bagus dah pastu pi tarik balik \xf0\x9f\x98\xaa Kalau tak tarik silap har\xe2\x80\xa6'
4/21/2021 23:53,1385018943018960000.00,summoning circle for zhongli,"b'RT @Marina_Ibrahims: Main bola dalam hujan boleh, jamuan berbuka puasa boleh.\n\nCuba kita bayangkan kalau kesungguhan sama digunakan utk men\xe2\x80\xa6'"
4/21/2021 23:53,1385018838740200000.00,Azrul KMYH,b'RT @EkonomiRakyatMY: Kerajaan mewartakan pindaan terhadap penggunaan dana dari Kumpulan Wang Amanah Negara ( KWAN ) untuk kegunaan pemerole\xe2\x80\xa6'
4/21/2021 23:53,1385018810051150000.00,PanicAtTheDaiso,b'RT @mzajamy: Pakcik cleaner hospital yg tua and ada masalah kesihatan yang hari2 bersihkan wad covid tu asyik tanya aku je bila turn mereka\xe2\x80\xa6'
4/21/2021 23:53,1385018794234360000.00,yamyeng 🇲🇾,"b'RT @wankhairulnizam: Ni menakutkan. Parlimen tutup. Siapa yang akan pastikan tender tu telus, harga vaksin tak mark up gila2, duit untuk be\xe2\x80\xa6'"
4/21/2021 23:52,1385018735245750000.00,Zharif Zubaidi 🇲🇾,b'RT @ammardathinker: Kena naikkan dulu Pelan Bioteknologi Pak Lah. Dulu dah pelan bagus dah pastu pi tarik balik \xf0\x9f\x98\xaa Kalau tak tarik silap har\xe2\x80\xa6'
4/21/2021 23:52,1385018701762620000.00,M. Chatib Basri,"b'Berikut artikel saya di Kompas, 22 April 2021 \xe2\x80\x9cNasionalisme Vaksin dan Ekonomi\xe2\x80\x9d, mudah2an berguna. \n\nNasionalisme V\xe2\x80\xa6 https://t.co/6PP2wrAHjv'"
4/21/2021 23:52,1385018673878820000.00,Hari Rianto,b'RT @tempodotco: Sel Dendritik dan Vaksin Nusantara Bisa Disuntik Berulang-ulang Seumur Hidup https://t.co/d5m0uzHNLf #TempoGrafis'
4/21/2021 23:52,1385018672293370000.00,IHSG Journal,"b'@ChatibBasri Pemerintah bekerja keras, namun harus bekerja lebih cerdas juga. Pemilihan Vaksin: put almost everythi\xe2\x80\xa6 https://t.co/nJ6yxvR153'"
4/21/2021 23:52,1385018655751100000.00,Kompas.com,"b'Populer sains: Perbedaan porang, iles-iles, suweg, dan walur; 4 Jenis vaksin Covid-19 di dunia; 63 gempa di Samosir\xe2\x80\xa6 https://t.co/yjJzPMXh4W'"
4/21/2021 23:52,1385018616878300000.00,Adale de Mouline,b'@501Awani Kau yang suruh buka sekolah walaupun dah elok pdpr hari tu sibuk nak buka sekolah. Ingat senang ke nak ka\xe2\x80\xa6 https://t.co/K1jned94ef'
4/21/2021 23:52,1385018584737340000.00,Komrad,"b'RT @Marina_Ibrahims: Main bola dalam hujan boleh, jamuan berbuka puasa boleh.\n\nCuba kita bayangkan kalau kesungguhan sama digunakan utk men\xe2\x80\xa6'"
4/21/2021 23:52,1385018570799670000.00,Fallow,b'@VIVAcoid Ibu udah vaksin belom ya ?'
4/21/2021 23:52,1385018525211770000.00,MohdM,b'RT @EkonomiRakyatMY: Kerajaan mewartakan pindaan terhadap penggunaan dana dari Kumpulan Wang Amanah Negara ( KWAN ) untuk kegunaan pemerole\xe2\x80\xa6'
4/21/2021 23:52,1385018524263790000.00,.,"b'RT @usaidasmadi_: Musuh kita bukan antara kaum, tapi antara kelas. \n\nDi sinilah wujudnya perbezaan tindakan SOP dibuat, juga disinilah perb\xe2\x80\xa6'"
4/21/2021 23:51,1385018475681220000.00,くそ lel,b'RT @1Obefiend: Kita tiada kluster sepaj bola tetapi kita ada kluster sekolah.\n\nSaya tanya tuan puan semua. Siapa lebih penting diberikan su\xe2\x80\xa6'
4/21/2021 23:51,1385018458115470000.00,Komrad,"b'RT @wankhairulnizam: Ni menakutkan. Parlimen tutup. Siapa yang akan pastikan tender tu telus, harga vaksin tak mark up gila2, duit untuk be\xe2\x80\xa6'"
4/21/2021 23:51,1385018372329390000.00,Komrad,"b'RT @nungsari: Kalau tak cukup, kemukakan bajet tambahan kepada Parlimen. Tetapi sekarang baru 1 juta lebih sikit vaksin yg diberi.'"
4/21/2021 23:51,1385018361122150000.00,Komrad,b'RT @nungsari: Kerajaan mengguna Darurat untuk keluarkan dana tanpa kelulusan Parlimen. Peruntukan pembelian vaksin sudah diluluskan oleh Pa\xe2\x80\xa6'
4/21/2021 23:51,1385018301403710000.00,𝑭𝒂𝒖𝒛𝒂𝒏,b'RT @EkonomiRakyatMY: Kerajaan mewartakan pindaan terhadap penggunaan dana dari Kumpulan Wang Amanah Negara ( KWAN ) untuk kegunaan pemerole\xe2\x80\xa6'
4/21/2021 23:51,1385018292440420000.00,Mala ﾑ२ฬĭழαΏ৳๑,b'RT @ProfesorZubairi: Laju vaksinasi di Indonesia turun hingga 300 ribu dosis. Apakah harus panik? Jangan. Harus waspada. Iya. Kenapa? Karen\xe2\x80\xa6'
4/21/2021 23:51,1385018288824930000.00,Awangkumirza_00,b'RT @KKMPutrajaya: Perbandingan peratusan populasi yang menerima sekurang-kurangnya satu dos vaksin COVID-19 dalam kalangan negara-negara di\xe2\x80\xa6'
4/21/2021 23:51,1385018269002730000.00,Ridwan L,"b'RT @ChatibBasri: Berikut artikel saya di Kompas, 22 April 2021 \xe2\x80\x9cNasionalisme Vaksin dan Ekonomi\xe2\x80\x9d, mudah2an berguna https://t.co/S6ttXhZisr'"
4/21/2021 23:50,1385018231107180000.00,Puasa ente amacam?,"b'RT @wankhairulnizam: Ni menakutkan. Parlimen tutup. Siapa yang akan pastikan tender tu telus, harga vaksin tak mark up gila2, duit untuk be\xe2\x80\xa6'"
4/21/2021 23:50,1385018229265810000.00,F▲IZ M▲HMOD,b'RT @mhidayatullah31: Boleh tu mmg boleh tapi nnt yg projek R&amp;D tu awak bg dkat kwn awak. Projek nk bina makmal nk bg dkat sedara awok. Proj\xe2\x80\xa6'
4/21/2021 23:50,1385018110630010000.00,Tari W,"b'Emang disuruh diem dan gabole kemana-mana kali yah sm vaksin nya, ngantuk pollllll berat bgt mata \xf0\x9f\x98\x86'"
4/21/2021 23:50,1385018096549720000.00,이잫 🦋,b'RT @ammardathinker: Kena naikkan dulu Pelan Bioteknologi Pak Lah. Dulu dah pelan bagus dah pastu pi tarik balik \xf0\x9f\x98\xaa Kalau tak tarik silap har\xe2\x80\xa6'
4/21/2021 23:50,1385018082012260000.00,Syukri Yusoff,b'RT @EkonomiRakyatMY: Kerajaan mewartakan pindaan terhadap penggunaan dana dari Kumpulan Wang Amanah Negara ( KWAN ) untuk kegunaan pemerole\xe2\x80\xa6'
4/21/2021 23:49,1385017984591150000.00,⚰️⚰️⚰️⚰️⚰️,b'@TengkuHaslinda Ni beli Vaksin ke\nNk beli KFC?\xf0\x9f\x98\xb1\n#DengkiKe \n#KerajaanGagal'
4/21/2021 23:49,1385017810363890000.00,adi,b'RT @mzajamy: Pakcik cleaner hospital yg tua and ada masalah kesihatan yang hari2 bersihkan wad covid tu asyik tanya aku je bila turn mereka\xe2\x80\xa6'
4/21/2021 23:49,1385017809223110000.00,Kelvin Lim,"b'RT @Marina_Ibrahims: Main bola dalam hujan boleh, jamuan berbuka puasa boleh.\n\nCuba kita bayangkan kalau kesungguhan sama digunakan utk men\xe2\x80\xa6'"
4/21/2021 23:49,1385017764440460000.00,just random tweets,b'Kenapa vaksin covid lain butuh 2x injeksi tapi johnson cuma butuh 1x injeksi?'
4/21/2021 23:48,1385017637013360000.00,Syed Faris,b'RT @mhidayatullah31: Boleh tu mmg boleh tapi nnt yg projek R&amp;D tu awak bg dkat kwn awak. Projek nk bina makmal nk bg dkat sedara awok. Proj\xe2\x80\xa6'
4/21/2021 23:48,1385017603022740000.00,hellena y souisa,"b'RT @CISDI_ID: [Polemik Vaksin Nusantara]\n\n#Vaksin besutan mantan Menteri Kesehatan, Terawan Agus Putranto, ini mengundang perdebatan karena\xe2\x80\xa6'"
4/21/2021 23:48,1385017601508710000.00,MDH,"b'RT @wankhairulnizam: Ni menakutkan. Parlimen tutup. Siapa yang akan pastikan tender tu telus, harga vaksin tak mark up gila2, duit untuk be\xe2\x80\xa6'"
4/21/2021 23:48,1385017580285350000.00,™عبد الله,"b'@DalamIstana Bg, bahas donk tentang vaksin corona.... Gw bingung dgn negeri ini... Koq tiba2 baik dgn menggratiskan\xe2\x80\xa6 https://t.co/45UrMjNG3m'"
4/21/2021 23:48,1385017548651900000.00,GARUDA PERKASA_70,b'@JK_Daulay @Bisniscom Ngk papa juga khusus vaksin kadrun..sekalian di impotenkan aja biar ngk lagi nafsu liat 70 bidadari \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
4/21/2021 23:48,1385017545225160000.00,Sid,b'RT @nungsari: Kerajaan mengguna Darurat untuk keluarkan dana tanpa kelulusan Parlimen. Peruntukan pembelian vaksin sudah diluluskan oleh Pa\xe2\x80\xa6'
4/21/2021 23:47,1385017405655620000.00,Rema Hanna,"b'RT @ChatibBasri: Berikut artikel saya di Kompas, 22 April 2021 \xe2\x80\x9cNasionalisme Vaksin dan Ekonomi\xe2\x80\x9d, mudah2an berguna https://t.co/S6ttXhZisr'"
4/21/2021 23:47,1385017403411620000.00,Sitinoriah Satam,b'RT @PiaPinah_MH: @mkini_bm What...? 20B Masih tidak cukup ..? \n\nhttps://t.co/o6fk6TAtjl'
4/21/2021 23:47,1385017258708110000.00,Septiantoro,"b'RT @SridianaEva: Saya mengingatkan berdasar fakta &amp; data..\n\nAgar masyarakat yg merasa sdh vaksin, jangan lalai, anggap diri sudah kebal shg\xe2\x80\xa6'"
4/21/2021 23:46,1385017233169020000.00,Fadhil Ramadhan,"b'RT @ChatibBasri: Berikut artikel saya di Kompas, 22 April 2021 \xe2\x80\x9cNasionalisme Vaksin dan Ekonomi\xe2\x80\x9d, mudah2an berguna https://t.co/S6ttXhZisr'"
4/21/2021 23:46,1385017230824320000.00,najib,b'RT @mzajamy: Pakcik cleaner hospital yg tua and ada masalah kesihatan yang hari2 bersihkan wad covid tu asyik tanya aku je bila turn mereka\xe2\x80\xa6'
4/21/2021 23:46,1385017219055170000.00,GARUDA PERKASA_70,"b'RT @JK_Daulay: ""berdasarkan hasil uji klinis tidak ditemukan efek samping yang berdampak pada alat kelamin""\n@Bisniscom \nhttps://t.co/xuBSvW\xe2\x80\xa6'"
4/21/2021 23:46,1385017201090950000.00,IHSG Journal,"b'RT @ChatibBasri: Berikut artikel saya di Kompas, 22 April 2021 \xe2\x80\x9cNasionalisme Vaksin dan Ekonomi\xe2\x80\x9d, mudah2an berguna https://t.co/S6ttXhZisr'"
4/21/2021 23:46,1385017174243170000.00,PU ₆⁶₆ 👄🧷➐,b'RT @Azim_Farhan: Kerajaan boleh sahaja kurangkan kos pembelian vaksin dengan cara wajibkan syarikat besar seperti bank tanggung kos vaksin\xe2\x80\xa6'
4/21/2021 23:46,1385017174155130000.00,BeritaKini.biz,b'Bagaimana pengeluaran jarum suntikan khas Korea Selatan untuk vaksin COVID-19 - https://t.co/ChqeyR5dlT\nSEOUL (Reut\xe2\x80\xa6 https://t.co/WwHKqxlOfc'
4/21/2021 23:46,1385017025362200000.00,Pauline Sating,b'RT @Khairykj: Kempen pendaftaran vaksin COVID-19 di PPR Seri Perlis 2 dan PPR Sg Bonus pagi tadi bersama @JPenerangan WPKL. Pendaftaran pel\xe2\x80\xa6'
4/21/2021 23:46,1385017018584230000.00,Giovanni,"b'RT @ChatibBasri: Berikut artikel saya di Kompas, 22 April 2021 \xe2\x80\x9cNasionalisme Vaksin dan Ekonomi\xe2\x80\x9d, mudah2an berguna https://t.co/S6ttXhZisr'"
4/21/2021 23:45,1385016997272980000.00,rey,b'RT @1Obefiend: Kita tiada kluster sepaj bola tetapi kita ada kluster sekolah.\n\nSaya tanya tuan puan semua. Siapa lebih penting diberikan su\xe2\x80\xa6'
4/21/2021 23:45,1385016992260790000.00,Herlin Rezza P.,"b'RT @ProfesorZubairi: Tanpa bermaksud tendensius, saya ingin pihak Vaksin Nusantara menjelaskan kepada publik, kenapa tetap ingin melaksanak\xe2\x80\xa6'"
4/21/2021 23:45,1385016911256190000.00,rukiaichigo,b'RT @ammardathinker: Kena naikkan dulu Pelan Bioteknologi Pak Lah. Dulu dah pelan bagus dah pastu pi tarik balik \xf0\x9f\x98\xaa Kalau tak tarik silap har\xe2\x80\xa6'
4/21/2021 23:45,1385016899327570000.00,م ر. بوبو,"b'RT @wankhairulnizam: Ni menakutkan. Parlimen tutup. Siapa yang akan pastikan tender tu telus, harga vaksin tak mark up gila2, duit untuk be\xe2\x80\xa6'"
4/21/2021 23:45,1385016814736840000.00,م ر. بوبو,b'RT @mkini_bm: Kerajaan guna dana petroleum untuk perbelanjaan vaksin https://t.co/5hKaAy6PG5'
4/21/2021 23:45,1385016775545210000.00,Rudy Jaya,b'RT @JPenerangan: Ketahui bagaimana vaksin berfungsi dalam badan kita. \n\n#KomunikasiKita\n#VaksinCovid19 \n#JabatanPenerangan https://t.co/XJB\xe2\x80\xa6'
4/21/2021 23:45,1385016773271900000.00,2cool4u ★,"b'RT @wankhairulnizam: Ni menakutkan. Parlimen tutup. Siapa yang akan pastikan tender tu telus, harga vaksin tak mark up gila2, duit untuk be\xe2\x80\xa6'"
4/21/2021 23:45,1385016763499170000.00,MacGyver,b'RT @SafirulAbuBakar: Berpeluang menemani ibu saya yg menerima dos pertama vaksin hari ini di Pusat Vaksinasi daerah Kota Setar yg bertempat\xe2\x80\xa6'
4/21/2021 23:44,1385016708721560000.00,هوهو,b'RT @ammardathinker: Kena naikkan dulu Pelan Bioteknologi Pak Lah. Dulu dah pelan bagus dah pastu pi tarik balik \xf0\x9f\x98\xaa Kalau tak tarik silap har\xe2\x80\xa6'
4/21/2021 23:44,1385016707220070000.00,Pakcik Broker,b'RT @mkini_bm: Kerajaan guna dana petroleum untuk perbelanjaan vaksin https://t.co/5hKaAy6PG5'
4/21/2021 23:44,1385016701784180000.00,Komrad,"b'RT @NorAkmal_Z: Engkau kan @MuhyiddinYassin sama @tzafrul_aziz , aritu eksyen bawa beg nak bentang bajet laa, nak beli vaksin laa, darurat\xe2\x80\xa6'"
4/21/2021 23:44,1385016698978260000.00,🇲🇾أَيْمَٰنْ🇲🇾,b'RT @SafirulAbuBakar: Berpeluang menemani ibu saya yg menerima dos pertama vaksin hari ini di Pusat Vaksinasi daerah Kota Setar yg bertempat\xe2\x80\xa6'
4/21/2021 23:44,1385016672369600000.00,Hafizi Hasan,b'RT @JapenKelantan: Marin kes positif Covid-19 Kelate naik sapa 429 kes adik kakok.\n\nPakat ikut SOP lah belako! Jgn wat metor set kito\n\nIOW\xe2\x80\xa6'
4/21/2021 23:44,1385016602395950000.00,Terapkan 5 M untuk hindari COVID-19 ♡BLG♡,"b'RT @ChatibBasri: Berikut artikel saya di Kompas, 22 April 2021 \xe2\x80\x9cNasionalisme Vaksin dan Ekonomi\xe2\x80\x9d, mudah2an berguna https://t.co/S6ttXhZisr'"
4/21/2021 23:44,1385016552324420000.00,ap_p,b'RT @ammardathinker: Kena naikkan dulu Pelan Bioteknologi Pak Lah. Dulu dah pelan bagus dah pastu pi tarik balik \xf0\x9f\x98\xaa Kalau tak tarik silap har\xe2\x80\xa6'
4/21/2021 23:43,1385016496129140000.00,Hafizi Hasan,b'RT @JapenKelantan: Marin kes positif Covid-19 Kelate naik sapa 429 kes adik kakok.\n\nPakat ikut SOP lah belako! Jgn wat metor set kito\n\nInfo\xe2\x80\xa6'
4/21/2021 23:43,1385016478487900000.00,_,"b'RT @wankhairulnizam: Ni menakutkan. Parlimen tutup. Siapa yang akan pastikan tender tu telus, harga vaksin tak mark up gila2, duit untuk be\xe2\x80\xa6'"
4/21/2021 23:43,1385016475170180000.00,Hafizi Hasan,b'RT @JapenKelantan: Marin kes positif Covid-19 Kelate naik sapa 429 kes adik kakok.\n\nPakat ikut SOP lah belako! Jgn wat metor set kito\n\nInfo\xe2\x80\xa6'
4/21/2021 23:43,1385016455717030000.00,Hafizi Hasan,b'RT @JapenKelantan: Marin kes positif Covid-19 Kelate naik sapa 429 kes adik kakok.\n\nPakat ikut SOP lah belako! Jgn wat metor set kito\n\nIOW\xe2\x80\xa6'
4/21/2021 23:43,1385016441598970000.00,M. Chatib Basri,"b'Berikut artikel saya di Kompas, 22 April 2021 \xe2\x80\x9cNasionalisme Vaksin dan Ekonomi\xe2\x80\x9d, mudah2an berguna https://t.co/S6ttXhZisr'"
4/21/2021 23:43,1385016434120560000.00,Hafizi Hasan,b'RT @JapenKelantan: Marin kes positif Covid-19 Kelate naik sapa 429 kes adik kakok.\n\nPakat ikut SOP lah belako! Jgn wat metor set kito\n\nInfo\xe2\x80\xa6'
4/21/2021 23:43,1385016413958460000.00,Hafizi Hasan,b'RT @JapenKelantan: Marin kes positif Covid-19 Kelate naik sapa 429 kes adik kakok.\n\nPakat ikut SOP lah belako! Jgn wat metor set kito\n\nInfo\xe2\x80\xa6'
4/21/2021 23:43,1385016384115990000.00,Hafizi Hasan,b'RT @JapenKelantan: Marin kes positif Covid-19 Kelate naik sapa 429 kes adik kakok.\n\nPakat ikut SOP lah belako! Jgn wat metor set kito\n\nInfo\xe2\x80\xa6'
4/21/2021 23:43,1385016326704350000.00,Pauline Sating,b'RT @JPenerangan: Ketahui bagaimana vaksin berfungsi dalam badan kita. \n\n#KomunikasiKita\n#VaksinCovid19 \n#JabatanPenerangan https://t.co/XJB\xe2\x80\xa6'
4/21/2021 23:43,1385016323499910000.00,Komrad,"b'RT @IjamKloppo: Duit ikut belanjawan macam mana dia spend pun kita tak tahu.\n\nVaksin lambat. Tiba2 ada masalah bekalan, lepas tu nak ambil\xe2\x80\xa6'"
4/21/2021 23:43,1385016254985950000.00,ძѵ mαℓɯiƙα,b'RT @_Oposisi_Kecil_: Mana Yang Benar Nih Komandan ??\xf0\x9f\xa4\xa3\xf0\x9f\x98\xb7\n\nMarkas Besar TNI dan TNI AD tidak satu suara ihwal vaksin Nusantara. Mabes TNI lebi\xe2\x80\xa6'
4/21/2021 23:42,1385016192016920000.00,irwan che'lah,"b'@501Awani Kurang kesedaran apa, dah tentunya org ramai masih ragu2 dengan ko punya vaksin ni.. Nak salah kan org ramai konon..'"
4/21/2021 23:42,1385016137562210000.00,Z 🇲🇾,b'bagi aku vaksin ni slow sangat pergerakannya. sepatutnya dahulukan yg pertengahan umur sbb kami sibuk bekerja. kena\xe2\x80\xa6 https://t.co/ipebZJvoV5'
4/21/2021 23:41,1385015981957810000.00,Pauline Sating,b'RT @DrAdhamBaba: Daftar segera di:\n\n1. MySejahtera\n2. https://t.co/wG1cxgamoD\n3. Hotline 1800888828\n4. KK kerajaan berdekatan\n\nMySejahtera\xe2\x80\xa6'
4/21/2021 23:41,1385015916857940000.00,Komrad,b'RT @apanakdikato: Duit dh tkde.... Tk reti mentadbir. \n\nPastu guna dana alam sekitar plak utk beli vaksin\n\n#KerajaanGagal'
4/21/2021 23:41,1385015903478190000.00,sh☆,b'RT @mzajamy: Pakcik cleaner hospital yg tua and ada masalah kesihatan yang hari2 bersihkan wad covid tu asyik tanya aku je bila turn mereka\xe2\x80\xa6'
4/21/2021 23:41,1385015879008620000.00, Ted Bear What's Behaviour?,b'RT @TengkuHaslinda: Peruntukkan untuk vaksin sudah ada dalam belanjawan. Kenapa mesti ambil lagi dari Petronas? https://t.co/xfnbHVEfCk'
